date,close
2026-01-16,621.26
2026-01-23,622.72
2026-01-30,621.87
2026-02-06,609.65
2026-02-13,601.92
2026-02-20,608.81
2026-02-27,607.29
2026-03-06,599.75
2026-03-13,593.72
2026-03-20,582.06
2026-03-27,562.58
2026-04-02,584.98
2026-04-10,611.07
2026-04-17,648.85
2026-04-24,663.88
2026-05-01,674.15
2026-05-08,711.23
2026-05-15,708.93
2026-05-22,717.54
2026-05-29,738.31
2026-06-05,705.06
2026-06-12,721.34
2026-06-18,740.62
2026-06-26,706.52
2026-07-02,712.60
2026-07-10,725.51
2026-07-17,695.33
2026-07-24,684.23
2026-07-31,687.99
2026-08-07,723.03
2026-08-14,731.07
2026-08-21,713.44
2026-08-28,716.43
2026-09-04,718.96
2026-09-11,714.88
