date,split_adj_close,adj_close,factor
2011-01-21,0.409870,0.389300,0.9498133555
2011-01-28,0.409870,0.389300,0.9498133555
2011-02-04,0.446667,0.424200,0.9497008051
2011-02-11,0.471719,0.448000,0.9497179465
2011-02-18,0.479063,0.455000,0.9497706982
2011-02-25,0.450677,0.428100,0.9499042341
2011-03-04,0.457500,0.434500,0.9497267552
2011-03-11,0.421927,0.400700,0.9496903268
2011-03-18,0.378906,0.359900,0.9498397769
2011-03-25,0.430156,0.408600,0.9498879697
2011-04-01,0.443958,0.421700,0.9498646054
2011-04-08,0.431563,0.409900,0.9498034111
2011-04-15,0.424115,0.402800,0.9497424048
2011-04-21,0.463073,0.439800,0.9497422858
2011-04-29,0.481302,0.457100,0.9497155829
2011-05-06,0.465729,0.442300,0.9496939207
2011-05-13,0.463750,0.440500,0.9498652291
2011-05-20,0.447813,0.425300,0.9497267833
2011-05-27,0.439427,0.417400,0.9498733794
2011-06-03,0.413958,0.393200,0.9498547932
2011-06-10,0.376563,0.357700,0.9499074272
2011-06-17,0.361615,0.343500,0.9499052860
2011-06-24,0.371927,0.353300,0.9499176169
2011-07-01,0.448125,0.425600,0.9497350070
2011-07-08,0.474063,0.450300,0.9498737309
2011-07-15,0.445313,0.423000,0.9498936490
2011-07-22,0.486302,0.461900,0.9498213240
2011-07-29,0.447240,0.424800,0.9498255970
2011-08-05,0.353385,0.335600,0.9496724536
2011-08-12,0.338021,0.321100,0.9499409519
